시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명
Q10,전라남도교육청,8490098,영산성지고등학교,YOUNGSANSUNGJI High School,고등학교,전라남도,전라남도교육청,사립,57026,전라남도 영광군 백수읍 성지로 1218-6,(백수읍),061-352-6351,yssj.hs.jne.kr,남여공학
Q10,전라남도교육청,8490063,영암고등학교,Yeong Am high school,고등학교,전라남도,전라남도교육청,공립,58414,전라남도 영암군 영암읍 영암초중고길 40,(영암읍/영암고등학교),061-473-2030,http://yeongam.hs.jne.kr,남
Q10,전라남도교육청,8490064,영암낭주고등학교,Yeongam Nangju high school,고등학교,전라남도,전라남도교육청,공립,58439,전라남도 영암군 학산면 영산로 76-35,(학산면),061-472-4139,http://ya-nangju.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490099,영암여자고등학교,Yeong-Am girls high school,고등학교,전라남도,전라남도교육청,사립,58411,전라남도 영암군 영암읍 여중고길 12,(영암읍),061-473-2674,yeongam-g.hs.jne.kr,여
Q10,전라남도교육청,8490100,영흥고등학교,YeongHeung high school,고등학교,전라남도,전라남도교육청,사립,58667,전라남도 목포시 삼각로43번길 9,/ 43번길 9 (상동),061-283-6012,http://yeongheung.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490101,예당고등학교,Yedang  High School,고등학교,전라남도,전라남도교육청,사립,59436,전라남도 보성군 득량면 예당길 155-12,(득량면/예당고등학교),061-853-7885,http://yedang.hs.jne.kr,남여공학
Q10,전라남도교육청,8490102,옥과고등학교,Ok-Gwa high school,고등학교,전라남도,전라남도교육청,사립,57500,전라남도 곡성군 옥과면 대학로 99,(옥과면),061-360-5600,http://okgwa.hs.jne.kr,남여공학
Q10,전라남도교육청,8490065,완도고등학교,Wando High School,고등학교,전라남도,전라남도교육청,공립,59109,전라남도 완도군 완도읍 개포로135번길 55,/ (가용리) ,061-550-0313,http://wando.hs.jne.kr,남여공학
Q10,전라남도교육청,8490066,완도금일고등학교,Wando Geumil High School,고등학교,전라남도,전라남도교육청,공립,59140,전라남도 완도군 금일읍 금일로 420,(금일읍/ 금일고교),061-555-2673,http://geumil.hs.jne.kr,남여공학
Q10,전라남도교육청,8490151,완도수산고등학교,Wando Fisheries High School,고등학교,전라남도,전라남도교육청,공립,59116,전라남도 완도군 완도읍 장보고대로 141,/ 완도수산고등학교 (완도읍),061-552-3372,http://wandosugo.hs.jne.kr,남여공학
Q10,전라남도교육청,8490192,은광학교,Eun-Gwang School for the Blind,특수학교,전라남도,전라남도교육청,사립,58447,전라남도 영암군 삼호읍 신호정길 43-17,(삼호읍),061-462-5602,http://eungwang21.sc.jne.kr,남여공학
Q10,전라남도교육청,8490377,임자고등학교,Imja high school,고등학교,전라남도,전라남도교육청,공립,58802,전라남도 신안군 임자면 임자로 230-9,/ 임자고등학교 (임자면),061-275-3144,http://imja.hs.jne.kr,남여공학
Q10,전라남도교육청,8490103,장성고등학교,Jangseong high school,고등학교,전라남도,전라남도교육청,사립,57216,전라남도 장성군 장성읍 영천월산길 63,(장성읍),061-393-8387,http://jangseong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490458,장성하이텍고등학교,Jangseong hitech highschool,고등학교,전라남도,전라남도교육청,공립,57216,전라남도 장성군 장성읍 단풍로 72,(장성읍),061-399-5600,http://jangseongv.hs.jne.kr,남여공학
Q10,전라남도교육청,8490067,장흥고등학교,Jangheung High School,고등학교,전라남도,전라남도교육청,공립,59317,전라남도 장흥군 장흥읍 학사길 13,(장흥읍/ 장흥고등학교),061-863-2704,jangheung.hs.jne.kr ,남여공학
Q10,전라남도교육청,8490068,장흥관산고등학교,Jangheung Gwansan high school,고등학교,전라남도,전라남도교육청,공립,59350,전라남도 장흥군 관산읍 당월길 9,/ 장흥관산고등학교 (관산읍),061-867-3102,http://gwansan.hs.jne.kr,남여공학
Q10,전라남도교육청,8490069,전남과학고등학교,Jeonnam science high school,고등학교,전라남도,전라남도교육청,공립,58215,전라남도 나주시 금천면 오강길 33,(금천면/ 전남과학고등학교),061-330-2300,http://jeonnam-sh.hs.jne.kr,남여공학
Q10,전라남도교육청,8490376,전남기술과학고등학교,Jeonnam technical science high school,고등학교,전라남도,전라남도교육청,공립,58105,전라남도 화순군 화순읍 만연로 160-25,/ 전남기술과학고등학교 (화순읍/ 전남기술과학고등학교),061-370-7500,http://jts.hs.jne.kr,남여공학
Q10,전라남도교육청,8490239,전남미용고등학교,Jeonnam Beauty High School,고등학교,전라남도,전라남도교육청,공립,58267,전라남도 나주시 영산포로 182-9,(영산동/전남미용고등학교),061-332-1181,http://jn-beauty.hs.jne.kr,남여공학
Q10,전라남도교육청,8490319,전남보건고등학교,Jeonnam Medicalservices High School,고등학교,전라남도,전라남도교육청,공립,57124,전라남도 함평군 월야면 문화로 685-18,(월야면/전남보건고등학교),061-323-8368,http://jnmds.hs.jne.kr,남여공학
Q10,전라남도교육청,8490296,전남생명과학고등학교,Jeonnam Life Science High School,고등학교,전라남도,전라남도교육청,공립,59222,전라남도 강진군 강진읍 교촌길 23,(강진읍/전남생명과학고등학교),061-430-6200,http://jn-life.hs.jne.kr,남여공학
Q10,전라남도교육청,8490516,전남에너지고등학교,JEONNAM ENERGY HIGHSCHOOL,고등학교,전라남도,전라남도교육청,공립,58403,전라남도 영암군 신북면 황금동로 16-13,(신북면),061-472-9158,https://jnenergy.hs.jne.kr,남여공학
Q10,전라남도교육청,8490180,전남예술고등학교,Jeonnam Arts high school,고등학교,전라남도,전라남도교육청,사립,58561,전라남도 무안군 삼향읍 삼향중앙로 31,(삼향읍/예향관),061-281-6448,http://jeonnamarts.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490070,전남외국어고등학교,Jeonnam Foreign Language high school,고등학교,전라남도,전라남도교육청,공립,58271,전라남도 나주시 영나로 2434,/ 전남외국어고등학교 (용산동),061-333-1056,http://jeonnam-fh.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490316,전남자연과학고등학교,Jeonnam Natural Science High School,고등학교,전라남도,전라남도교육청,공립,57656,전라남도 구례군 구례읍 구례로 409,(구례읍),061-782-2691,http://jns.hs.jne.kr,남여공학
Q10,전라남도교육청,8490290,전남조리과학고등학교,jeonnam Culinary Arts Science high school,고등학교,전라남도,전라남도교육청,공립,57538,전라남도 곡성군 곡성읍 학교로 71,(곡성읍),061-360-2200,http://jcas.hs.jne.kr,남여공학
Q10,전라남도교육청,8490242,전남체육고등학교,Jeonnam Physical Education High School,고등학교,전라남도,전라남도교육청,공립,58575,전라남도 무안군 일로읍 일로로 126,(일로읍),061-801-0104,http://jnpschool.hs.jne.kr,남여공학
Q10,전라남도교육청,8490426,정남진산업고등학교,Jungnamjin Industrial high school,고등학교,전라남도,전라남도교육청,공립,59313,전라남도 장흥군 장흥읍 행원강변길,/ 8 (장흥읍),061-863-2993,http://jeongnamjin.hs.jne.kr,남여공학
Q10,전라남도교육청,8490227,조도고등학교,Jodo high school,고등학교,전라남도,전라남도교육청,공립,58956,전라남도 진도군 조도면 명지길 64,(조도면),061-542-5242,http://jodo.hs.jne.kr,남여공학
Q10,전라남도교육청,8490283,중마고등학교,Jungma High School,고등학교,전라남도,전라남도교육청,공립,57774,전라남도 광양시 등논4길 40,(마동)중마고등학교,061-815-7700,http://jungma.hs.jne.kr,남여공학
Q10,전라남도교육청,8490248,지명고등학교,Jimyeong High School,고등학교,전라남도,전라남도교육청,공립,58813,전라남도 신안군 지도읍 해제지도로 1362,(지도읍/ 지명고등학교),061-275-0321,http://jimyung.hs.jne.kr,남여공학
Q10,전라남도교육청,8490104,진도고등학교,Jindo high school,고등학교,전라남도,전라남도교육청,사립,58918,전라남도 진도군 진도읍 동외4길 117-5,(진도읍/ 진도고등학교),061-544-2025,http://jindo.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490415,진도국악고등학교,Jindo Korean classical music high school,고등학교,전라남도,전라남도교육청,공립,58942,전라남도 진도군 임회면 석교길 20-4,/ 진도국악고등학교 (임회면),061-543-3048,http://jindogukak.hs.jne.kr,남여공학
Q10,전라남도교육청,8490159,진도실업고등학교,Jindo Vocational High School,고등학교,전라남도,전라남도교육청,공립,58914,전라남도 진도군 진도읍 교동3길 10,(진도읍/진도실업고등학교),061-544-2026,http://jindosilgo.hs.jne.kr,남여공학
Q10,전라남도교육청,8490276,진성여자고등학교,JIN-SEONG GIRLS HIGH SCHOOL,고등학교,전라남도,전라남도교육청,사립,59749,전라남도 여수시 봉강서4길 3,(봉강동),061-640-2103,jsg.hs.jne.kr,여
Q10,전라남도교육청,8490105,창평고등학교,Changpyeong high school,고등학교,전라남도,전라남도교육청,사립,57389,전라남도 담양군 창평면 창평로 582,(창평면/ 창평고등학교),061-380-5201,http://changpyeong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490220,하의고등학교,Haui High School,고등학교,전라남도,전라남도교육청,공립,58856,전라남도 신안군 하의면 곰실길 11-8,(하의면/ 하의중고등학교),061-275-4019,http://hi-go.hs.jne.kr,남여공학
Q10,전라남도교육청,8490308,학력인정목포제일정보고등학교,Mokpo Jeil Information High School,평생학교(고)-2년6학기,전라남도,전라남도교육청,기타,58732,전라남도 목포시 산정로 104,/ 학력인정목포제일정보고등학교 (산정동),061-276-4947,http://,남여공학
Q10,전라남도교육청,8490447,학력인정홍지고등학교,Hongjee High School,평생학교(고)-2년6학기,전라남도,전라남도교육청,기타,59416,전라남도 보성군 벌교읍 녹색로 5071,(벌교읍),061-850-2005,http://hjmh.hs.jne.kr/,남여공학
Q10,전라남도교육청,8490414,한국말산업고등학교,Korea Horse Industry high school,고등학교,전라남도,전라남도교육청,공립,59365,전라남도 장흥군 대덕읍 도청신월로 155,(대덕읍),061-860-8020,http://korhorse.hs.jne.kr,남여공학
Q10,전라남도교육청,8490412,한국바둑고등학교,Korea Baduk high school,고등학교,전라남도,전라남도교육청,공립,57911,전라남도 순천시 주암면 조달진로 27,(주암면/ 한국바둑고등학교),061-759-1818,http://kbd.hs.jne.kr,남여공학
Q10,전라남도교육청,8490468,한국창의예술고등학교,Korea High School of Creative Arts,고등학교,전라남도,전라남도교육청,공립,57777,전라남도 광양시 중마로 400,/ 한국창의예술고등학교 (마동),061-818-3200,http://koreaarts.hs.jne.kr,남여공학
Q10,전라남도교육청,8490295,한국항만물류고등학교,Korea Port Logistics High School,고등학교,전라남도,전라남도교육청,공립,57707,전라남도 광양시 진상면 신시길 177,/ 한국항만물류고등학교 (진상면),061-797-0308,kpl.hs.jne.kr,남여공학
Q10,전라남도교육청,8490107,한빛고등학교,Hanbit high school,고등학교,전라남도,전라남도교육청,사립,57320,전라남도 담양군 대전면 추성1로 501-21,/ 한빛고등학교 (대전면/ 한빛고등학교),061-383-8340,http://hanbit.hs.jne.kr,남여공학
Q10,전라남도교육청,8490108,한영고등학교,HanYeong high school,고등학교,전라남도,전라남도교육청,사립,59720,전라남도 여수시 장군산길 18-43,(여서동/ 한영고등학교),061-650-4312,http://hanyeong.hs.jne.kr,남
Q10,전라남도교육청,8490363,한울고등학교,Hanul High School,고등학교,전라남도,전라남도교육청,공립,57553,전라남도 곡성군 목사동면 주목로 713,/ 한울고등학교 (목사동면),613600101,http://hanwool.hs.jne.kr,남여공학
Q10,전라남도교육청,8490109,함평고등학교,Hampyeong High School,고등학교,전라남도,전라남도교육청,사립,57135,전라남도 함평군 함평읍 함영로 1584-28,(함평읍/ 함평고등학교),061-323-6013,http://hampyeong.hs.jne.kr,남여공학
Q10,전라남도교육청,8490224,함평골프고등학교,Hampyeong Golf  high school,고등학교,전라남도,전라남도교육청,공립,57162,전라남도 함평군 학교면 학교길 77,/ 함평골프고등학교 (학교면),061-895-0111,http://hamgolf.hs.jne.kr,남여공학
Q10,전라남도교육청,8490193,함평영화학교,Hampyeong Yeonghwa,특수학교,전라남도,전라남도교육청,사립,57135,전라남도 함평군 함평읍 한나리길 10-25,/ 함평영화학교 (함평읍),061-323-9889,http://yh.sc.jne.kr,남여공학
Q10,전라남도교육청,8490459,함평학다리고등학교,Hampyeong Hakdari high school,고등학교,전라남도,전라남도교육청,공립,57156,전라남도 함평군 함평읍 영수길 55,/ 함평학다리고등학교 (함평읍),061-895-0500,http://hakdari.hs.jne.kr ,남여공학
Q10,전라남도교육청,8490073,해남고등학교,HAE-NAM HIGH SCHOOL,고등학교,전라남도,전라남도교육청,공립,59023,전라남도 해남군 해남읍 명문길 7,(해남읍/해남고등학교),061-530-2700,http://haenam.hs.jne.kr,남여공학
